Image_Num,Name,Visibility,Quality,Type,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure
316,image_0316.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,image_0317.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
318,image_0318.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
319,image_0319.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
320,image_0320.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
321,image_0321.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
322,image_0322.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,image_0323.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
324,image_0324.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
325,image_0325.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
326,image_0326.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
327,image_0327.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,image_0328.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
329,image_0329.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
330,image_0330.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,image_0331.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,image_0332.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,image_0333.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,image_0334.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,image_0335.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
336,image_0336.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,image_0337.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
338,image_0338.jpg,1,0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0
339,image_0339.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
340,image_0340.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
341,image_0341.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
342,image_0342.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
343,image_0343.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
344,image_0344.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
345,image_0345.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
346,image_0346.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
347,image_0347.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
348,image_0348.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
349,image_0349.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
350,image_0350.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
351,image_0351.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
352,image_0352.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
353,image_0353.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
354,image_0354.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
355,image_0355.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
356,image_0356.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
357,image_0357.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
358,image_0358.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
359,image_0359.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
360,image_0360.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
361,image_0361.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
362,image_0362.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
363,image_0363.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
364,image_0364.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
365,image_0365.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
366,image_0366.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
367,image_0367.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
368,image_0368.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
369,image_0369.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,image_0370.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
371,image_0371.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
372,image_0372.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373,image_0373.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
374,image_0374.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
375,image_0375.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
376,image_0376.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,image_0377.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
378,image_0378.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
379,image_0379.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
380,image_0380.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381,image_0381.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
382,image_0382.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
383,image_0383.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384,image_0384.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,image_0385.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
386,image_0386.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
387,image_0387.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
388,image_0388.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
389,image_0389.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
390,image_0390.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
391,image_0391.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
392,image_0392.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
393,image_0393.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
394,image_0394.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
395,image_0395.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
396,image_0396.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
397,image_0397.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,image_0398.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
399,image_0399.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
400,image_0400.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,image_0401.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
402,image_0402.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
403,image_0403.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
404,image_0404.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
405,image_0405.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
406,image_0406.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
407,image_0407.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
408,image_0408.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
409,image_0409.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,image_0410.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
411,image_0411.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
412,image_0412.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
413,image_0413.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
414,image_0414.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
415,image_0415.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
416,image_0416.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
417,image_0417.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
418,image_0418.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
419,image_0419.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
420,image_0420.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
421,image_0421.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,image_0422.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,image_0423.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
424,image_0424.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
425,image_0425.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
426,image_0426.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
427,image_0427.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,image_0428.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
429,image_0429.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
430,image_0430.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,image_0431.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,image_0432.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
433,image_0433.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,image_0434.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
435,image_0435.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
436,image_0436.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,image_0437.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,image_0438.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,image_0439.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
440,image_0440.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,image_0441.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,image_0442.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,image_0443.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
444,image_0444.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
445,image_0445.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,image_0446.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
447,image_0447.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
448,image_0448.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,image_0449.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
450,image_0450.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,image_0451.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
452,image_0452.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
453,image_0453.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,image_0454.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
455,image_0455.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
456,image_0456.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
457,image_0457.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458,image_0458.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,image_0459.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
460,image_0460.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,image_0461.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
462,image_0462.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
463,image_0463.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,image_0464.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,image_0465.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,image_0466.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,image_0467.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
468,image_0468.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
469,image_0469.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
470,image_0470.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,image_0471.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
472,image_0472.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,image_0473.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,image_0474.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,image_0475.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
476,image_0476.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477,image_0477.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
478,image_0478.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,image_0479.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,image_0480.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
481,image_0481.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,image_0482.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
483,image_0483.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,image_0484.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
485,image_0485.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
486,image_0486.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
487,image_0487.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
488,image_0488.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,image_0489.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
490,image_0490.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
491,image_0491.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
492,image_0492.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
493,image_0493.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
494,image_0494.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,image_0495.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
496,image_0496.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
497,image_0497.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
498,image_0498.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
499,image_0499.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,image_0500.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
501,image_0501.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502,image_0502.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
503,image_0503.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
504,image_0504.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
505,image_0505.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,image_0506.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
507,image_0507.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
508,image_0508.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
509,image_0509.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
510,image_0510.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,image_0511.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
512,image_0512.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
513,image_0513.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
514,image_0514.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
515,image_0515.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
516,image_0516.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
517,image_0517.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,2.0
518,image_0518.jpg,1,1,,1.0,2.0,1.0,1.0,1.0,2.0,2.0
519,image_0519.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
520,image_0520.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,2.0
521,image_0521.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
522,image_0522.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
523,image_0523.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
524,image_0524.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
525,image_0525.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
526,image_0526.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,image_0527.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
528,image_0528.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,image_0529.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
530,image_0530.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
531,image_0531.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
532,image_0532.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
533,image_0533.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
534,image_0534.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
535,image_0535.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,2.0
536,image_0536.jpg,0,0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
537,image_0537.jpg,0,1,,1.0,2.0,1.0,1.0,2.0,4.0,3.0
538,image_0538.jpg,0,0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
539,image_0539.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
540,image_0540.jpg,0,0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
541,image_0541.jpg,1,0,,1.0,1.0,1.0,1.0,2.0,4.0,2.0
542,image_0542.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
543,image_0543.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
544,image_0544.jpg,0,1,,1.0,1.0,1.0,1.0,2.0,3.0,1.0
545,image_0545.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
546,image_0546.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
547,image_0547.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
548,image_0548.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
549,image_0549.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
550,image_0550.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
551,image_0551.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
552,image_0552.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
553,image_0553.jpg,1,0,,1.0,1.0,1.0,2.0,1.0,4.0,1.0
554,image_0554.jpg,1,0,,1.0,1.0,1.0,2.0,1.0,4.0,1.0
555,image_0555.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
556,image_0556.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
557,image_0557.jpg,1,0,,1.0,2.0,1.0,1.0,3.0,4.0,1.0
558,image_0558.jpg,0,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
559,image_0559.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
560,image_0560.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
561,image_0561.jpg,0,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
562,image_0562.jpg,0,0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
563,image_0563.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
564,image_0564.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
565,image_0565.jpg,0,1,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
566,image_0566.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
567,image_0567.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
568,image_0568.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
569,image_0569.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
570,image_0570.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
571,image_0571.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
572,image_0572.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
573,image_0573.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
574,image_0574.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
575,image_0575.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
576,image_0576.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
577,image_0577.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
578,image_0578.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
579,image_0579.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
580,image_0580.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
581,image_0581.jpg,0,0,,1.0,2.0,1.0,1.0,2.0,4.0,1.0
582,image_0582.jpg,1,0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0
583,image_0583.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
584,image_0584.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
585,image_0585.jpg,1,0,,1.0,2.0,1.0,1.0,2.0,4.0,1.0
586,image_0586.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
587,image_0587.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
588,image_0588.jpg,0,0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0
589,image_0589.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,image_0590.jpg,1,0,,1.0,2.0,1.0,2.0,1.0,3.0,1.0
591,image_0591.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,image_0592.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
593,image_0593.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
594,image_0594.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
595,image_0595.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
596,image_0596.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
597,image_0597.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
598,image_0598.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
599,image_0599.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
600,image_0600.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
601,image_0601.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
602,image_0602.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
603,image_0603.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
604,image_0604.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
605,image_0605.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
606,image_0606.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
607,image_0607.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
608,image_0608.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
609,image_0609.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
610,image_0610.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
611,image_0611.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
612,image_0612.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
613,image_0613.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
614,image_0614.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
615,image_0615.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
616,image_0616.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
617,image_0617.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
618,image_0618.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
619,image_0619.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
620,image_0620.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
621,image_0621.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
622,image_0622.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
623,image_0623.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
624,image_0624.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
625,image_0625.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
626,image_0626.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
627,image_0627.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
628,image_0628.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
629,image_0629.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
630,image_0630.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
631,image_0631.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
